Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Arrivals (Tonnes),Price Date
1454,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1713,2206,1984,71.9,19 Jun 2026
1455,Vellore,vellore_market,Tomato,Local,FAQ,1844,2290,2020,57.37,19 Jun 2026
1456,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2027,2520,2346,111.12,19 Jun 2026
1457,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2201,2624,2383,137.69,19 Mar 2025
1458,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2178,2783,2524,127.8,19 Mar 2025
1459,Vellore,vellore_market,Tomato,Local,FAQ,1877,2328,2099,127.44,19 Mar 2025
1460,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1876,2394,2158,165.89,19 Mar 2025
1461,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2255,2783,2556,114.59,19 Mar 2026
1462,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2267,2853,2532,118.76,19 Mar 2026
1463,Vellore,vellore_market,Tomato,Local,FAQ,2650,3455,3056,74.54,19 Mar 2026
1464,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2627,3261,2994,95.01,19 Mar 2026
1465,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2029,2501,2207,82.71,19 May 2025
1466,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1862,2425,2159,84.42,19 May 2025
1467,Vellore,vellore_market,Tomato,Local,FAQ,2195,2625,2438,58.06,19 May 2025
1468,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1874,2321,2118,93.13,19 May 2025
1469,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1804,2155,1946,110.09,19 May 2026
1470,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1809,2251,1963,114.13,19 May 2026
1471,Vellore,vellore_market,Tomato,Local,FAQ,2089,2530,2257,63.55,19 May 2026
1472,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1873,2334,2088,87.49,19 May 2026
1473,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1447,1771,1599,119.67,19 Nov 2025
1474,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1421,1813,1610,129.59,19 Nov 2025
1475,Vellore,vellore_market,Tomato,Local,FAQ,1440,1865,1637,106.82,19 Nov 2025
1476,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1526,1803,1644,122.96,19 Nov 2025
1477,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1263,1509,1362,111.79,19 Oct 2025
1478,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1330,1717,1534,109.17,19 Oct 2025
1479,Vellore,vellore_market,Tomato,Local,FAQ,1284,1666,1487,83.91,19 Oct 2025
1480,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1263,1597,1393,120.41,19 Oct 2025
1481,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1236,1527,1346,87.86,19 Sep 2025
1482,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1377,1724,1516,76.74,19 Sep 2025
1483,Vellore,vellore_market,Tomato,Local,FAQ,1239,1585,1401,60.16,19 Sep 2025
1484,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1080,1350,1230,92.28,19 Sep 2025
1485,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1764,2172,1945,149.99,20 Apr 2025
1486,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1945,2488,2248,119.63,20 Apr 2025
1487,Vellore,vellore_market,Tomato,Local,FAQ,2005,2456,2158,97.86,20 Apr 2025
1488,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1899,2301,2128,119.25,20 Apr 2025
1489,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2028,2573,2265,132.36,20 Apr 2026
1490,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2038,2603,2307,109.64,20 Apr 2026
1491,Vellore,vellore_market,Tomato,Local,FAQ,2095,2587,2282,86.51,20 Apr 2026
1492,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1850,2312,2086,155.44,20 Apr 2026
1493,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1108,1404,1223,84.25,20 Aug 2025
1494,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1228,1514,1391,78.18,20 Aug 2025
1495,Vellore,vellore_market,Tomato,Local,FAQ,1130,1390,1289,66.47,20 Aug 2025
1496,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1247,1536,1348,83.73,20 Aug 2025
1497,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1732,2064,1885,155.85,20 Dec 2025
1498,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1855,2319,2056,128.88,20 Dec 2025
1499,Vellore,vellore_market,Tomato,Local,FAQ,2341,3024,2643,67.36,20 Dec 2025
1500,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1750,2181,2014,153.57,20 Dec 2025
1501,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2122,2460,2298,141.3,20 Feb 2025
1502,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1756,2116,1937,223.6,20 Feb 2025
1503,Vellore,vellore_market,Tomato,Local,FAQ,2881,3414,3117,76.35,20 Feb 2025
1504,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2103,2568,2364,131.59,20 Feb 2025
1505,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2503,2957,2727,120.97,20 Feb 2026
1506,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1893,2333,2066,196.98,20 Feb 2026
1507,Vellore,vellore_market,Tomato,Local,FAQ,2343,2936,2693,92.04,20 Feb 2026
1508,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2097,2595,2298,153.14,20 Feb 2026
1509,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2050,2399,2235,156.44,20 Jan 2025
1510,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2054,2538,2316,121.99,20 Jan 2025
1511,Vellore,vellore_market,Tomato,Local,FAQ,1969,2421,2190,115.49,20 Jan 2025
1512,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1715,2041,1886,177.34,20 Jan 2025
1513,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2149,2606,2312,117.65,20 Jan 2026
1514,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2175,2785,2466,122.63,20 Jan 2026
1515,Vellore,vellore_market,Tomato,Local,FAQ,1601,1976,1741,160.25,20 Jan 2026
1516,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1780,2332,2047,187.04,20 Jan 2026
1517,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1222,1560,1412,78.01,20 Jul 2025
1518,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1381,1777,1574,72.4,20 Jul 2025
1519,Vellore,vellore_market,Tomato,Local,FAQ,1242,1577,1414,69.21,20 Jul 2025
1520,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1229,1558,1412,84.58,20 Jul 2025
1521,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1429,1804,1591,83.24,20 Jul 2026
1522,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1348,1685,1481,76.97,20 Jul 2026
1523,Vellore,vellore_market,Tomato,Local,FAQ,1763,2142,1991,42.77,20 Jul 2026
1524,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1816,2210,2020,128.32,20 Jul 2026
1525,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1103,1380,1274,137.08,20 Jun 2025
1526,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1948,2374,2129,70.76,20 Jun 2025
1527,Vellore,vellore_market,Tomato,Local,FAQ,1277,1487,1375,107.16,20 Jun 2025
1528,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1272,1660,1457,120.25,20 Jun 2025
1529,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1677,2024,1814,80.78,20 Jun 2026
1530,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1873,2280,2098,64.04,20 Jun 2026
1531,Vellore,vellore_market,Tomato,Local,FAQ,1845,2314,2120,54.0,20 Jun 2026
1532,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2128,2650,2330,78.82,20 Jun 2026
1533,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1765,2130,1941,194.9,20 Mar 2025
1534,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2188,2705,2399,137.3,20 Mar 2025
1535,Vellore,vellore_market,Tomato,Local,FAQ,1702,2186,1975,135.05,20 Mar 2025
1536,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2843,3400,3073,80.21,20 Mar 2025
1537,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1869,2373,2129,150.32,20 Mar 2026
1538,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2338,3023,2697,99.44,20 Mar 2026
1539,Vellore,vellore_market,Tomato,Local,FAQ,2527,3342,2918,73.89,20 Mar 2026
1540,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1930,2357,2182,158.67,20 Mar 2026
1541,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1672,2103,1881,113.0,20 May 2025
1542,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1532,2008,1750,114.72,20 May 2025
1543,Vellore,vellore_market,Tomato,Local,FAQ,1802,2320,2062,75.54,20 May 2025
1544,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1779,2207,2029,101.96,20 May 2025
1545,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1673,2180,1925,104.45,20 May 2026
1546,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1446,1785,1635,147.46,20 May 2026
1547,Vellore,vellore_market,Tomato,Local,FAQ,2146,2608,2336,58.71,20 May 2026
1548,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1600,1893,1753,124.67,20 May 2026
1549,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1442,1791,1569,133.74,20 Nov 2025
1550,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1938,2397,2111,80.16,20 Nov 2025
1551,Vellore,vellore_market,Tomato,Local,FAQ,1408,1737,1597,117.56,20 Nov 2025
1552,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1142,1467,1320,187.04,20 Nov 2025
1553,Vellore,vellore_arakkonam,Tomato,Local,FAQ,920,1106,995,184.23,20 Oct 2025
1554,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1630,1985,1795,78.0,20 Oct 2025
1555,Vellore,vellore_market,Tomato,Local,FAQ,1356,1727,1507,86.2,20 Oct 2025
1556,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1455,1844,1646,83.58,20 Oct 2025
1557,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1008,1256,1133,117.6,20 Sep 2025
1558,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1249,1607,1432,83.15,20 Sep 2025
1559,Vellore,vellore_market,Tomato,Local,FAQ,1111,1400,1276,66.03,20 Sep 2025
1560,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1231,1611,1403,76.65,20 Sep 2025
1561,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2214,2725,2414,107.08,21 Apr 2025
1562,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2173,2746,2526,95.43,21 Apr 2025
1563,Vellore,vellore_market,Tomato,Local,FAQ,2100,2650,2332,85.9,21 Apr 2025
1564,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1995,2423,2183,120.95,21 Apr 2025
1565,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1909,2401,2216,136.63,21 Apr 2026
1566,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1728,2138,1947,137.01,21 Apr 2026
1567,Vellore,vellore_market,Tomato,Local,FAQ,1859,2334,2127,100.43,21 Apr 2026
1568,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2600,3077,2803,84.73,21 Apr 2026
1569,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1100,1359,1205,85.96,21 Aug 2025
1570,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1539,1947,1754,48.95,21 Aug 2025
1571,Vellore,vellore_market,Tomato,Local,FAQ,1146,1448,1276,69.58,21 Aug 2025
1572,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1481,1874,1658,55.4,21 Aug 2025
1573,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2295,2789,2502,104.11,21 Dec 2025
1574,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1869,2379,2125,127.87,21 Dec 2025
1575,Vellore,vellore_market,Tomato,Local,FAQ,1609,1984,1788,146.86,21 Dec 2025
1576,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1978,2307,2147,142.1,21 Dec 2025
1577,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2619,3248,2946,99.66,21 Feb 2025
1578,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1983,2575,2294,159.14,21 Feb 2025
1579,Vellore,vellore_market,Tomato,Local,FAQ,2360,2974,2590,109.29,21 Feb 2025
1580,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1537,1881,1726,229.5,21 Feb 2025
1581,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2533,3147,2752,112.94,21 Feb 2026
1582,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1989,2462,2206,175.56,21 Feb 2026
1583,Vellore,vellore_market,Tomato,Local,FAQ,2865,3592,3124,64.95,21 Feb 2026
1584,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1541,1918,1721,233.27,21 Feb 2026
1585,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2034,2582,2324,148.96,21 Jan 2025
1586,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2255,2708,2482,116.91,21 Jan 2025
1587,Vellore,vellore_market,Tomato,Local,FAQ,2185,2624,2371,105.78,21 Jan 2025
1588,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2006,2384,2173,135.52,21 Jan 2025
1589,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1983,2538,2292,131.26,21 Jan 2026
1590,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2020,2436,2270,143.3,21 Jan 2026
1591,Vellore,vellore_market,Tomato,Local,FAQ,1649,2109,1867,156.72,21 Jan 2026
1592,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1413,1770,1586,267.44,21 Jan 2026
1593,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1217,1513,1391,83.73,21 Jul 2025
1594,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1603,1927,1763,61.68,21 Jul 2025
1595,Vellore,vellore_market,Tomato,Local,FAQ,1691,1990,1845,43.18,21 Jul 2025
1596,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1147,1401,1247,108.21,21 Jul 2025
1597,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1379,1593,1488,90.61,21 Jul 2026
1598,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1354,1796,1563,70.49,21 Jul 2026
1599,Vellore,vellore_market,Tomato,Local,FAQ,1602,1903,1737,50.3,21 Jul 2026
1600,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1843,2281,2022,78.73,21 Jul 2026
1601,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1739,2096,1949,68.85,21 Jun 2025
1602,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1495,1794,1634,104.05,21 Jun 2025
1603,Vellore,vellore_market,Tomato,Local,FAQ,1827,2243,2076,52.14,21 Jun 2025
1604,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1323,1637,1506,118.8,21 Jun 2025
1605,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2019,2415,2234,54.03,21 Jun 2026
1606,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1740,2190,1987,72.88,21 Jun 2026
1607,Vellore,vellore_market,Tomato,Local,FAQ,2004,2441,2176,49.38,21 Jun 2026
1608,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2071,2645,2316,119.92,21 Jun 2026
1609,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1994,2562,2257,142.56,21 Mar 2025
1610,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2578,3256,2963,92.45,21 Mar 2025
1611,Vellore,vellore_market,Tomato,Local,FAQ,2117,2526,2332,103.42,21 Mar 2025
1612,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2146,2611,2426,123.86,21 Mar 2025
1613,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2174,2679,2377,128.68,21 Mar 2026
1614,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2537,3253,2905,91.12,21 Mar 2026
1615,Vellore,vellore_market,Tomato,Local,FAQ,1990,2525,2209,122.81,21 Mar 2026
1616,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,2004,2449,2231,148.3,21 Mar 2026
1617,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1968,2621,2279,81.87,21 May 2025
1618,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1921,2356,2071,88.62,21 May 2025
1619,Vellore,vellore_market,Tomato,Local,FAQ,2054,2508,2257,65.14,21 May 2025
1620,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1831,2271,1991,97.54,21 May 2025
1621,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1694,2140,1926,102.58,21 May 2026
1622,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1858,2255,2053,93.33,21 May 2026
1623,Vellore,vellore_market,Tomato,Local,FAQ,1933,2296,2127,69.78,21 May 2026
1624,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1820,2284,2013,98.55,21 May 2026
1625,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1171,1476,1353,175.82,21 Nov 2025
1626,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1527,1812,1662,126.48,21 Nov 2025
1627,Vellore,vellore_market,Tomato,Local,FAQ,1901,2207,2057,73.22,21 Nov 2025
1628,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1424,1793,1608,128.07,21 Nov 2025
1629,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1124,1333,1229,140.32,21 Oct 2025
1630,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1447,1793,1636,86.6,21 Oct 2025
1631,Vellore,vellore_market,Tomato,Local,FAQ,1552,2030,1790,64.51,21 Oct 2025
1632,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1069,1349,1224,145.98,21 Oct 2025
1633,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1084,1293,1167,123.41,21 Sep 2025
1634,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1324,1691,1527,73.88,21 Sep 2025
1635,Vellore,vellore_market,Tomato,Local,FAQ,1149,1405,1266,70.42,21 Sep 2025
1636,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1146,1424,1294,92.25,21 Sep 2025
1637,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1867,2163,2015,150.43,22 Apr 2025
1638,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2314,2979,2595,91.58,22 Apr 2025
1639,Vellore,vellore_market,Tomato,Local,FAQ,2383,2909,2697,68.0,22 Apr 2025
1640,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1732,2133,1956,157.25,22 Apr 2025
1641,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2221,2757,2524,94.2,22 Apr 2026
1642,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1891,2375,2184,105.42,22 Apr 2026
1643,Vellore,vellore_market,Tomato,Local,FAQ,1673,2164,1883,117.94,22 Apr 2026
1644,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1847,2268,2048,132.13,22 Apr 2026
1645,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1005,1309,1144,93.0,22 Aug 2025
1646,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1093,1321,1226,86.7,22 Aug 2025
1647,Vellore,vellore_market,Tomato,Local,FAQ,1218,1523,1343,67.15,22 Aug 2025
1648,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1429,1764,1564,66.42,22 Aug 2025
1649,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1463,1810,1610,224.66,22 Dec 2025
1650,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1556,1966,1736,177.89,22 Dec 2025
1651,Vellore,vellore_market,Tomato,Local,FAQ,2094,2691,2419,87.36,22 Dec 2025
1652,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1976,2419,2140,130.66,22 Dec 2025
1653,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2035,2665,2329,150.3,22 Feb 2025
1654,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2548,3218,2893,98.98,22 Feb 2025
1655,Vellore,vellore_market,Tomato,Local,FAQ,2345,2925,2566,103.69,22 Feb 2025
1656,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1982,2601,2266,142.23,22 Feb 2025
1657,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2399,3083,2693,114.61,22 Feb 2026
1658,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2043,2608,2357,141.01,22 Feb 2026
1659,Vellore,vellore_market,Tomato,Local,FAQ,1649,2154,1879,161.59,22 Feb 2026
1660,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1413,1810,1637,266.12,22 Feb 2026
1661,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1817,2231,2033,190.27,22 Jan 2025
1662,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1901,2385,2179,143.15,22 Jan 2025
1663,Vellore,vellore_market,Tomato,Local,FAQ,1802,2215,1955,135.51,22 Jan 2025
1664,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1476,1726,1594,233.47,22 Jan 2025
1665,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1844,2381,2089,172.05,22 Jan 2026
1666,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2460,2953,2721,102.03,22 Jan 2026
1667,Vellore,vellore_market,Tomato,Local,FAQ,2100,2500,2262,110.43,22 Jan 2026
1668,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1609,1949,1767,215.53,22 Jan 2026
1669,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1422,1741,1590,64.87,22 Jul 2025
1670,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1476,1874,1634,74.33,22 Jul 2025
1671,Vellore,vellore_market,Tomato,Local,FAQ,1255,1553,1443,66.95,22 Jul 2025
1672,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1324,1604,1480,82.58,22 Jul 2025
1673,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1766,2129,1954,54.68,22 Jul 2026
1674,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1482,1860,1643,63.59,22 Jul 2026
1675,Vellore,vellore_market,Tomato,Local,FAQ,1833,2233,2033,35.88,22 Jul 2026
1676,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1777,2284,2010,68.5,22 Jul 2026
1677,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1334,1659,1472,103.54,22 Jun 2025
1678,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1492,1718,1606,105.38,22 Jun 2025
1679,Vellore,vellore_market,Tomato,Local,FAQ,1677,2134,1878,61.78,22 Jun 2025
1680,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1457,1752,1605,107.83,22 Jun 2025
1681,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1368,1760,1558,99.5,22 Jun 2026
1682,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1625,1975,1818,90.74,22 Jun 2026
1683,Vellore,vellore_market,Tomato,Local,FAQ,1398,1822,1624,79.76,22 Jun 2026
1684,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1995,2618,2312,100.11,22 Jun 2026
1685,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1887,2272,2075,166.99,22 Mar 2025
1686,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2149,2769,2460,127.13,22 Mar 2025
1687,Vellore,vellore_market,Tomato,Local,FAQ,1853,2336,2046,130.94,22 Mar 2025
1688,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1752,2189,1943,189.8,22 Mar 2025
1689,Vellore,vellore_arakkonam,Tomato,Local,FAQ,2042,2554,2316,129.2,22 Mar 2026
1690,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2524,2934,2738,97.6,22 Mar 2026
1691,Vellore,vellore_market,Tomato,Local,FAQ,2031,2646,2330,100.33,22 Mar 2026
1692,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1830,2254,2060,167.93,22 Mar 2026
1693,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1484,1821,1652,132.84,22 May 2025
1694,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1967,2317,2137,76.01,22 May 2025
1695,Vellore,vellore_market,Tomato,Local,FAQ,1915,2248,2061,75.6,22 May 2025
1696,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1934,2443,2247,78.52,22 May 2025
1697,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1572,2012,1774,120.13,22 May 2026
1698,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1817,2369,2074,86.84,22 May 2026
1699,Vellore,vellore_market,Tomato,Local,FAQ,1400,1727,1600,116.71,22 May 2026
1700,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1725,2135,1993,101.2,22 May 2026
1701,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1381,1766,1549,134.29,22 Nov 2025
1702,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1484,1952,1721,123.18,22 Nov 2025
1703,Vellore,vellore_market,Tomato,Local,FAQ,1838,2180,1986,76.19,22 Nov 2025
1704,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1233,1492,1329,192.68,22 Nov 2025
1705,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1353,1703,1557,87.95,22 Oct 2025
1706,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1327,1683,1502,99.09,22 Oct 2025
1707,Vellore,vellore_market,Tomato,Local,FAQ,1249,1569,1401,95.77,22 Oct 2025
1708,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1338,1629,1440,112.39,22 Oct 2025
1709,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1047,1343,1188,115.04,22 Sep 2025
1710,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,1203,1485,1303,100.7,22 Sep 2025
1711,Vellore,vellore_market,Tomato,Local,FAQ,898,1084,1007,105.8,22 Sep 2025
1712,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1110,1473,1282,96.71,22 Sep 2025
1713,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1735,2199,2002,154.08,23 Apr 2025
1714,Vellore,vellore_gudiyatham,Tomato,Local,FAQ,2175,2674,2411,105.02,23 Apr 2025
1715,Vellore,vellore_market,Tomato,Local,FAQ,2040,2569,2349,77.5,23 Apr 2025
1716,Vellore,vellore_vaniyambadi,Tomato,Local,FAQ,1507,1878,1655,201.66,23 Apr 2025
1717,Vellore,vellore_arakkonam,Tomato,Local,FAQ,1584,1998,1807,165.5,23 Apr 2026
