Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
04/08/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,I Sort
05/08/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,I Sort
10/08/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,I Sort
17/08/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,I Sort
11/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4000,4500.0,Tamil Nadu,Safeda
27/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,Safeda
28/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,Safeda
16/07/2026,Onion,23,Vellore,Local,Pallikonda(Uzhavar Sandhai),3600,3400,3500.0,Tamil Nadu,Bellary
22/07/2026,Onion,23,Vellore,Local,Pallikonda(Uzhavar Sandhai),3600,3600,3600.0,Tamil Nadu,Bellary
24/07/2026,Onion,23,Vellore,Local,Pallikonda(Uzhavar Sandhai),3800,3800,3800.0,Tamil Nadu,Bellary
26/07/2026,Banana,19,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,4000,5000.0,Tamil Nadu,Besrai
04/08/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),17000,17000,17000.0,Tamil Nadu,Green Ginger
05/08/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),18000,17000,17500.0,Tamil Nadu,Green Ginger
08/08/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),17000,16000,16500.0,Tamil Nadu,Green Ginger
09/08/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),17000,16000,16500.0,Tamil Nadu,Green Ginger
13/08/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),16000,16000,16000.0,Tamil Nadu,Green Ginger
14/08/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),16000,15000,15500.0,Tamil Nadu,Green Ginger
15/08/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),17000,16000,16500.0,Tamil Nadu,Green Ginger
16/08/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),16000,15000,15500.0,Tamil Nadu,Green Ginger
07/07/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),22000,22000,22000.0,Tamil Nadu,Green Ginger
12/07/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),20000,20000,20000.0,Tamil Nadu,Green Ginger
23/07/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),16000,16000,16000.0,Tamil Nadu,Green Ginger
29/07/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),18000,17000,17500.0,Tamil Nadu,Green Ginger
01/07/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),19000,19000,19000.0,Tamil Nadu,Green Ginger
02/07/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,3000,3500.0,Tamil Nadu,Ridgeguard(Tori)
16/07/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Ridgeguard(Tori)
14/07/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,Ridgeguard(Tori)
17/07/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,5000,5000.0,Tamil Nadu,Ridgeguard(Tori)
22/07/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4500,4500.0,Tamil Nadu,Ridgeguard(Tori)
20/07/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4500,4500.0,Tamil Nadu,Ridgeguard(Tori)
28/07/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4500,4500.0,Tamil Nadu,Ridgeguard(Tori)
31/07/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,3500,3750.0,Tamil Nadu,Ridgeguard(Tori)
07/08/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4000,4250.0,Tamil Nadu,Ridgeguard(Tori)
14/08/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4000,4250.0,Tamil Nadu,Ridgeguard(Tori)
05/07/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Papaya
04/07/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Papaya
06/07/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Papaya
07/07/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Papaya
13/07/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Papaya
21/07/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,Papaya
22/07/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,3500,3750.0,Tamil Nadu,Papaya
09/08/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,3500,3750.0,Tamil Nadu,Papaya
17/08/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,Papaya
26/06/2026,Cabbage,154,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4500,4500.0,Tamil Nadu,Cabbage
29/06/2026,Snakeguard,156,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Snakeguard
27/06/2026,Snakeguard,156,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Snakeguard
28/06/2026,Cabbage,154,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,Cabbage
28/06/2026,Betal Leaves,143,Vellore,Local,Pallikonda(Uzhavar Sandhai),15000,15000,15000.0,Tamil Nadu,Mysore
26/06/2026,Knool Khol,177,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Knool Khol
19/06/2026,Snakeguard,156,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Snakeguard
28/06/2026,Guava,185,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4000,4500.0,Tamil Nadu,Guava Allahabad
25/06/2026,Guava,185,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4000,4500.0,Tamil Nadu,Guava Allahabad
26/06/2026,Guava,185,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,5000,5000.0,Tamil Nadu,Guava Allahabad
27/06/2026,Guava,185,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4500,4750.0,Tamil Nadu,Guava Allahabad
29/06/2026,Thondekai,162,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Thondekai
19/06/2026,Onion,23,Vellore,Local,Pallikonda(Uzhavar Sandhai),2500,2500,2500.0,Tamil Nadu,Bellary
22/06/2026,Onion,23,Vellore,Local,Pallikonda(Uzhavar Sandhai),2500,2000,2250.0,Tamil Nadu,Bellary
25/06/2026,Onion,23,Vellore,Local,Pallikonda(Uzhavar Sandhai),2800,2500,2650.0,Tamil Nadu,Bellary
18/06/2026,Groundnut,10,Vellore,Local,Pallikonda(Uzhavar Sandhai),8000,8000,8000.0,Tamil Nadu,Big (With Shell)
27/06/2026,Groundnut,10,Vellore,Local,Pallikonda(Uzhavar Sandhai),7500,7000,7250.0,Tamil Nadu,Big (With Shell)
18/06/2026,Potato,24,Vellore,Local,Pallikonda(Uzhavar Sandhai),2400,2400,2400.0,Tamil Nadu,Red Nanital
21/06/2026,Potato,24,Vellore,Local,Pallikonda(Uzhavar Sandhai),2200,2000,2100.0,Tamil Nadu,Red Nanital
29/06/2026,Potato,24,Vellore,Local,Pallikonda(Uzhavar Sandhai),2800,2800,2800.0,Tamil Nadu,Red Nanital
26/06/2026,Potato,24,Vellore,Local,Pallikonda(Uzhavar Sandhai),2200,2200,2200.0,Tamil Nadu,Red Nanital
24/06/2026,Coconut,138,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,3500,3750.0,Tamil Nadu,Coconut
29/06/2026,Coconut,138,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Coconut
16/06/2026,Green Avare(W),165,Vellore,Local,Pallikonda(Uzhavar Sandhai),8000,7000,7500.0,Tamil Nadu,Green Avare (W)
23/06/2026,Green Avare(W),165,Vellore,Local,Pallikonda(Uzhavar Sandhai),6800,6000,6400.0,Tamil Nadu,Green Avare (W)
25/06/2026,Beetroot,157,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Beetroot
15/06/2026,Yam(Ratalu),297,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Yam (Ratalu)
18/06/2026,Yam(Ratalu),297,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Yam (Ratalu)
20/06/2026,Yam(Ratalu),297,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Yam (Ratalu)
21/06/2026,Yam(Ratalu),297,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Yam (Ratalu)
30/06/2026,Yam(Ratalu),297,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Yam (Ratalu)
26/06/2026,Yam(Ratalu),297,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Yam (Ratalu)
16/06/2026,Colacasia,318,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Colacasia
17/06/2026,Colacasia,318,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,3500,3750.0,Tamil Nadu,Colacasia
28/06/2026,Colacasia,318,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Colacasia
25/06/2026,Colacasia,318,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Colacasia
15/06/2026,Carrot,153,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,5000,5500.0,Tamil Nadu,Pusakesar
16/06/2026,Carrot,153,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4000,4250.0,Tamil Nadu,Pusakesar
20/06/2026,Carrot,153,Vellore,Local,Pallikonda(Uzhavar Sandhai),6500,5500,6000.0,Tamil Nadu,Pusakesar
26/06/2026,Carrot,153,Vellore,Local,Pallikonda(Uzhavar Sandhai),7500,7500,7500.0,Tamil Nadu,Pusakesar
18/06/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,3500,3750.0,Tamil Nadu,Ridgeguard(Tori)
20/06/2026,Ridgeguard(Tori),160,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,3500,3750.0,Tamil Nadu,Ridgeguard(Tori)
19/06/2026,Coconut,138,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2000,2500.0,Tamil Nadu,Coconut
26/06/2026,Lemon,310,Vellore,Local,Pallikonda(Uzhavar Sandhai),9000,9000,9000.0,Tamil Nadu,Lemon
15/06/2026,Lemon,310,Vellore,Local,Pallikonda(Uzhavar Sandhai),9000,8000,8500.0,Tamil Nadu,Lemon
19/06/2026,Lemon,310,Vellore,Local,Pallikonda(Uzhavar Sandhai),11000,11000,11000.0,Tamil Nadu,Lemon
30/06/2026,Cucumbar(Kheera),159,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Cucumbar
29/06/2026,Cucumbar(Kheera),159,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Cucumbar
30/06/2026,Sweet Potato,152,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Hosur Red
21/06/2026,Raddish,161,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Raddish
25/06/2026,Raddish,161,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Raddish
22/06/2026,Mint(Pudina),360,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Mint(Pudina)
23/06/2026,Mint(Pudina),360,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Mint(Pudina)
25/06/2026,Mint(Pudina),360,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Mint(Pudina)
30/06/2026,Onion Green,358,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,5000,5000.0,Tamil Nadu,Onion Green
26/06/2026,Onion Green,358,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4500,4500.0,Tamil Nadu,Onion Green
16/06/2026,Onion Green,358,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4000,4250.0,Tamil Nadu,Onion Green
22/06/2026,Onion Green,358,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4500,4750.0,Tamil Nadu,Onion Green
16/06/2026,Sweet Potato,152,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Hosur Red
17/06/2026,Sweet Potato,152,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Hosur Red
22/06/2026,Sweet Potato,152,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Hosur Red
16/06/2026,Tender Coconut,200,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Tender Coconut
18/06/2026,Tender Coconut,200,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Tender Coconut
19/06/2026,Tender Coconut,200,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,2500,3000.0,Tamil Nadu,Tender Coconut
25/06/2026,Tender Coconut,200,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Tender Coconut
29/06/2026,Tender Coconut,200,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Tender Coconut
27/06/2026,Tender Coconut,200,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Tender Coconut
15/06/2026,Mango(Raw-Ripe),172,Vellore,Local,Pallikonda(Uzhavar Sandhai),2000,1800,1900.0,Tamil Nadu,Mango - Raw-Ripe
20/06/2026,Mango(Raw-Ripe),172,Vellore,Local,Pallikonda(Uzhavar Sandhai),1500,1000,1250.0,Tamil Nadu,Mango - Raw-Ripe
21/06/2026,Mango(Raw-Ripe),172,Vellore,Local,Pallikonda(Uzhavar Sandhai),1500,1000,1250.0,Tamil Nadu,Mango - Raw-Ripe
26/06/2026,Mango(Raw-Ripe),172,Vellore,Local,Pallikonda(Uzhavar Sandhai),1500,1500,1500.0,Tamil Nadu,Mango - Raw-Ripe
16/06/2026,Green Chilli,87,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4500,4500.0,Tamil Nadu,Green Chilly
27/06/2026,Bottle gourd,82,Vellore,Local,Pallikonda(Uzhavar Sandhai),2500,2500,2500.0,Tamil Nadu,Bottle Gourd
28/06/2026,Bottle gourd,82,Vellore,Local,Pallikonda(Uzhavar Sandhai),2500,2000,2250.0,Tamil Nadu,Bottle Gourd
17/06/2026,Cluster beans,80,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,3500,3750.0,Tamil Nadu,Cluster Beans
30/06/2026,Bottle gourd,82,Vellore,Local,Pallikonda(Uzhavar Sandhai),2500,2500,2500.0,Tamil Nadu,Bottle Gourd
18/06/2026,Bottle gourd,82,Vellore,Local,Pallikonda(Uzhavar Sandhai),2000,2000,2000.0,Tamil Nadu,Bottle Gourd
15/06/2026,Bitter gourd,81,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4000,4250.0,Tamil Nadu,Bitter Gourd
26/06/2026,Green Chilli,87,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4000,4500.0,Tamil Nadu,Green Chilly
21/06/2026,Beans,94,Vellore,Local,Pallikonda(Uzhavar Sandhai),9000,8000,8500.0,Tamil Nadu,Beans (Whole)
27/06/2026,Beans,94,Vellore,Local,Pallikonda(Uzhavar Sandhai),7500,6000,6750.0,Tamil Nadu,Beans (Whole)
17/06/2026,Ashgourd,83,Vellore,Local,Pallikonda(Uzhavar Sandhai),2000,1500,1750.0,Tamil Nadu,Gouard
18/06/2026,Ashgourd,83,Vellore,Local,Pallikonda(Uzhavar Sandhai),2000,2000,2000.0,Tamil Nadu,Gouard
21/06/2026,Banana,19,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,5000,5000.0,Tamil Nadu,Karpura
22/06/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,I Sort
21/06/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,I Sort
30/06/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4500,4500.0,Tamil Nadu,I Sort
28/06/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,5000,5000.0,Tamil Nadu,I Sort
17/06/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Papaya
23/06/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Papaya
24/06/2026,Papaya,72,Vellore,Local,Pallikonda(Uzhavar Sandhai),3400,3000,3200.0,Tamil Nadu,Papaya
17/06/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),13500,12500,13000.0,Tamil Nadu,Green Ginger
18/06/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),13500,13500,13500.0,Tamil Nadu,Green Ginger
19/06/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),13000,13000,13000.0,Tamil Nadu,Green Ginger
24/06/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),14000,13500,13750.0,Tamil Nadu,Green Ginger
30/06/2026,Ginger(Green),103,Vellore,Local,Pallikonda(Uzhavar Sandhai),20000,20000,20000.0,Tamil Nadu,Green Ginger
15/06/2026,Bhindi(Ladies Finger),85,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3000,3250.0,Tamil Nadu,Bhindi
16/06/2026,Tomato,78,Vellore,Local,Pallikonda(Uzhavar Sandhai),2800,2500,2650.0,Tamil Nadu,Deshi
17/06/2026,Tomato,78,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Deshi
28/06/2026,Pumpkin,84,Vellore,Local,Pallikonda(Uzhavar Sandhai),2500,2500,2500.0,Tamil Nadu,Pumpkin
18/06/2026,Bhindi(Ladies Finger),85,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Bhindi
26/06/2026,Bhindi(Ladies Finger),85,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,Bhindi
18/06/2026,Tapioca,100,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Tapioca
30/06/2026,Tapioca,100,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Tapioca
17/06/2026,Brinjal,35,Vellore,Local,Pallikonda(Uzhavar Sandhai),8000,7500,7750.0,Tamil Nadu,Other
18/06/2026,Brinjal,35,Vellore,Local,Pallikonda(Uzhavar Sandhai),7000,6500,6750.0,Tamil Nadu,Other
18/06/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,6000,6000.0,Tamil Nadu,Safeda
22/06/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),8000,7500,7750.0,Tamil Nadu,Other
19/06/2026,Brinjal,35,Vellore,Local,Pallikonda(Uzhavar Sandhai),6500,6000,6250.0,Tamil Nadu,Round
23/06/2026,Brinjal,35,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,5500,5750.0,Tamil Nadu,Round
21/06/2026,Brinjal,35,Vellore,Local,Pallikonda(Uzhavar Sandhai),7000,6000,6500.0,Tamil Nadu,Round
17/06/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4500,4000,4250.0,Tamil Nadu,I Sort
30/06/2026,Brinjal,35,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4500,4750.0,Tamil Nadu,Round
29/06/2026,Brinjal,35,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4500,4750.0,Tamil Nadu,Round
19/06/2026,Banana,19,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,5000,5000.0,Tamil Nadu,Karpura
25/06/2026,Banana,19,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,5000,5000.0,Tamil Nadu,Karpura
17/06/2026,Garlic,25,Vellore,Local,Pallikonda(Uzhavar Sandhai),19000,18000,18500.0,Tamil Nadu,Garlic
18/06/2026,Garlic,25,Vellore,Local,Pallikonda(Uzhavar Sandhai),19000,19000,19000.0,Tamil Nadu,Garlic
19/06/2026,Garlic,25,Vellore,Local,Pallikonda(Uzhavar Sandhai),17000,15000,16000.0,Tamil Nadu,Garlic
23/06/2026,Garlic,25,Vellore,Local,Pallikonda(Uzhavar Sandhai),19000,18000,18500.0,Tamil Nadu,Garlic
29/06/2026,Garlic,25,Vellore,Local,Pallikonda(Uzhavar Sandhai),19000,19000,19000.0,Tamil Nadu,Garlic
27/06/2026,Garlic,25,Vellore,Local,Pallikonda(Uzhavar Sandhai),18000,18000,18000.0,Tamil Nadu,Garlic
22/06/2026,Banana - Green,90,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,3000,3000.0,Tamil Nadu,Banana - Green
22/06/2026,Green Avare(W),165,Vellore,Local,Pallikonda(Uzhavar Sandhai),7000,6500,6750.0,Tamil Nadu,Green Avare (W)
25/06/2026,Green Avare(W),165,Vellore,Local,Pallikonda(Uzhavar Sandhai),8000,7000,7500.0,Tamil Nadu,Green Avare (W)
23/06/2026,Beetroot,157,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Beetroot
29/06/2026,Beetroot,157,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,Beetroot
07/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4000,4500.0,Tamil Nadu,Safeda
17/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,4000,5000.0,Tamil Nadu,Safeda
20/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4000,4500.0,Tamil Nadu,Safeda
26/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,Safeda
15/07/2026,Onion,23,Vellore,Local,Pallikonda(Uzhavar Sandhai),3600,3400,3500.0,Tamil Nadu,Bellary
07/07/2026,Banana,19,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,5000,5500.0,Tamil Nadu,Besrai
13/07/2026,Banana,19,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,4000,5000.0,Tamil Nadu,Besrai
30/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,Neelam
02/08/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4000,4500.0,Tamil Nadu,Neelam
12/08/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,5000,5500.0,Tamil Nadu,Neelam
13/08/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,5000,5500.0,Tamil Nadu,Neelam
14/08/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,5000,5500.0,Tamil Nadu,Neelam
04/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4000,4500.0,Tamil Nadu,Other
09/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,4000,4500.0,Tamil Nadu,Other
13/07/2026,Mango,20,Vellore,Local,Pallikonda(Uzhavar Sandhai),6000,4000,5000.0,Tamil Nadu,Safeda
20/07/2026,Onion,23,Vellore,Local,Pallikonda(Uzhavar Sandhai),3800,3800,3800.0,Tamil Nadu,Bellary
04/08/2026,Potato,24,Vellore,Local,Pallikonda(Uzhavar Sandhai),3200,3000,3100.0,Tamil Nadu,Red Nanital
10/08/2026,Potato,24,Vellore,Local,Pallikonda(Uzhavar Sandhai),3200,3200,3200.0,Tamil Nadu,Red Nanital
16/08/2026,Potato,24,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Red Nanital
18/08/2026,Potato,24,Vellore,Local,Pallikonda(Uzhavar Sandhai),3000,2500,2750.0,Tamil Nadu,Red Nanital
27/07/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,I Sort
29/07/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4200,3800,4000.0,Tamil Nadu,I Sort
31/07/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,I Sort
01/08/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,I Sort
02/08/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),4000,4000,4000.0,Tamil Nadu,I Sort
19/08/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),3500,3500,3500.0,Tamil Nadu,I Sort
04/07/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,5000,5000.0,Tamil Nadu,I Sort
08/07/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),5000,5000,5000.0,Tamil Nadu,I Sort
09/07/2026,Coriander(Leaves),43,Vellore,Local,Pallikonda(Uzhavar Sandhai),5500,5500,5500.0,Tamil Nadu,I Sort
